name,gender
Jim Piddock,m
Gertrud Fridh,f
Joan Crawford,f
Mitsuko Mito,f
Rowan Witt,m
Logan Miller,m
Avery Brooks,m
Joan Chen,f
Tom McCamus,m
Joe Pingue,m
Marina Massironi,f
Mauro Conte,m
Daniel Zacapa,m
Martin Herdman,m
Charlie Chaplin,m
Ruth White,f
Oreste Baldini,m
Beverly D'Angelo,f
Lucy Boynton,f
Alun Raglan,m
Yang Mi-kyung,f
Etsuko Ichihara,f
Brian Tyree Henry,m
Takeshi Katô,m
Martin Wuttke,m
Virginia Cherrill,f
David Hemmings,m
Ofelia Montesco,f
Alexis Chesnakov,m
Patrick Huard,m
Miyu Irino,m
Guido Alberti,m
Bunta Sugawara,m
Gary Sinise,m
Julie Dreyfus,f
Erwin Leder,m
Sterling Hayden,m
Linda Carpenter,f
Matthew Goode,m
Jaime Camil,m
Alec Baldwin,m
Alisa Freyndlikh,f
Sky du Mont,m
Willard Waterman,m
Byron Barr,m
Michael Tarn,m
Guy Pearce,m
Sydney Chaplin,m
John Gavin,m
Kichijirô Ueda,m
Zoe Saldana,f
Fred Aldrich,m
Giuseppe Andrews,m
Christopher Walken,m
J.K. Simmons,m
Donald O'Connor,m
Lloyd Gough,m
Michael Massee,m
Tatsuo Matsumura,m
Hugo Weaving,m
Everett Sloane,m
Bess Flowers,f
Eijirō Tōno,m
John Rand,m
Kevin Spacey,m
Harry Wilson,m
Kô Nishimura,m
Idris Elba,m
Daveed Diggs,m
Ichirô Nakatani,m
Sarah McLeod,f
Liam Hourican,m
Zarrin Darnell-Martin,f
Diogo Vilela,m
Joseph Sikora,m
Jonathan Sagall,m
Fatima Sana Shaikh,f
Liv Tyler,f
Kirk Taylor,m
Buster Keaton,m
Peter Sellers,m
Aoi Yuki,f
Joachim Paul Assböck,m
Elias Koteas,m
Tom Holland,m
Suzanne Shepherd,f
Christopher Lee,m
Kikue Môri,f
Miranda Otto,f
Leland Orser,m
James G. Nunn,m
Leopoldo Trieste,m
Vittorio Gassman,m
Nikolay Volkov,m
Emma Dunn,f
Jernard Burks,m
Walter Hampden,m
Ralf Moeller,m
Lamar Johnson,m
Ross Bagdasarian,m
Claire Davenport,f
Stefano Abbati,m
Shirley MacLaine,f
Robert Beatty,m
Giustino Durano,m
Holly Earl,f
Jonathan Haagensen,m
Paul Shenar,m
Ron Vawter,m
Peter Dinklage,m
Pîtâ,f
Gong Li,f
Jack Lemmon,m
Tony Galento,m
Mathieu Kassovitz,m
Wolfgang Hillinger,m
Jennifer Garner,f
Sergio Forconi,m
Atsuko Takahata,f
Kenjiro Ishiyama,m
Craig Parker,m
Robert Gulaczyk,m
Joe Pantoliano,m
Ouassima Zrouki,f
Alban Lenoir,m
Tom Sizemore,m
Alberto Vazquez,m
Crispin Glover,m
Marla English,f
Hiro Yuuki,m
Joan Shawlee,f
Ulrich Tukur,m
Dimitra Arliss,f
Nick Robinson,m
Shin-ichiro Miki,m
Kevin Breznahan,m
Rudolph Anders,m
Antonio David Lyons,m
Anouk Aimée,f
Choi Jong-ryul,m
R. Lee Ermey,m
Gale Hansen,m
Alexandra Shipp,f
Ryu Seung-ryong,m
Jacob Tremblay,m
Anouk Aimée,f
Tony Burton,m
Fábio Audi,m
Ryo Kase,m
Erica Sullivan,f
Anna Lee,f
John Lurie,m
Ethan Suplee,m
Josh Stewart,m
Melinda McGraw,f
Gastone Moschin,m
Andy Serkis,m
Scott Glenn,m
Marcello Mastroianni,m
Wanja Mues,m
Chester Conklin,m
Seu Jorge,m
Ha Jung-woo,m
Donna Reed,f
Dabbs Greer,m
Sydney Lassick,m
Cicely Tyson,f
Marjorie Eaton,f
Ida Galli,f
Tami Mauriello,m
Hans-Uwe Bauer,m
Richard Ridings,m
Mark Boone Junior,m
Ichirô Nakatani,m
Richard Sammel,m
Kitty Bradbury,f
Ward Bond,m
Ray Walston,m
Millard Mitchell,m
Omar Sy,m
James Caan,m
Thomas Lennon,m
Frank Albertson,m
Matthew McConaughey,m
Maggie Smith,f
Dennis Farina,m
John Williams,m
Olga Karlatos,f
Sofiane Zermani,m
Eitarô Ozawa,m
Cate Blanchett,f
Jack Fulton,m
Richard Bright,m
Clarke Peters,m
Hisaya Morishige,m
Gunnel Lindblom,f
Megumi Han,f
Robert De Niro,m
Guenièvre Sandré,f
Nadia Gray,f
Karl Malden,m
Eiko Miyoshi,f
Minoru Chiaki,m
Harry Shannon,m
Linda Sini,f
Fortunio Bonanova,m
Megumi Hayashibara,f
David Prowse,m
August Diehl,m
Margarete Lanner,f
Augusto Benedico,m
Heath Ledger,m
James Earl Jones,m
Kheiron,m
Neil Giuntoli,m
Timothée Chalamet,m
Harry Dean Stanton,m
Hailee Steinfeld,f
Talia Shire,f
Demetri Goritsas,m
Martina Gedeck,f
Stellan Skarsgård,m
David White,m
Manuel Dondé,m
Takashi Shimura,m
Dorian Gray,f
Yordanos Shiferaw,f
Glen Cavender,m
Grégoire Oestermann,m
Dan Butler,m
Edward Burns,m
Rusty Jacobs,m
Pete Postlethwaite,m
Beatrice Curnew,f
Ruta Lee,f
Josh Flitter,m
William Sylvester,m
Pupella Maggio,f
Alfonso Bedoya,m
Jeong Man-sik,m
Parmeet Sethi,m
Ted Welch,m
Irene Browne,f
F. Murray Abraham,m
Carl Ciarfalio,m
Hedda Hopper,f
Robert De Niro,m
Yoo Ji-tae,m
Sheila Raynor,f
Joey Pollari,m
Kathryn Hahn,f
Kiyoyuki Yanada,m
Eigoro Onoe,m
Rene Russo,f
Claudia Wells,f
Phoebe Nicholls,f
Til Schweiger,m
Aldo Fabrizi,m
Chadwick Boseman,m
Leonid Kinskey,m
Holt McCallany,m
Massimo Foschi,m
Luis Valdez,m
John Sessions,m
Ellen Widmann,m
Bibi Andersson,f
Gustaf Gründgens,m
Carrie Fisher,f
Vickie Eng,f
Barbara White,f
Yuriko Ishida,f
Dan Li,f
Casey Affleck,m
Ernie Sabella,m
Grete Berger,f
Billy Dee Williams,m
Lee Yun-hee,f
Lillian Randolph,f
Brigitte Lin,f
Peter Brocco,m
Tom Wilkinson,m
George Raft,m
Norman Lloyd,m
Haru Kuroki,f
Nicole Oliver,f
Jude Ciccolella,m
Valentina Carnelutti,f
Misa Uehara,f
Kajol,f
Clarence Muse,m
Jeon Mi-Sun,f
Viggo Mortensen,m
Gunnar Olsson,m
Aurore Clément,f
Xavier Loyá,m
Yatsuko Tan'ami,f
Antonin Artaud,m
Oliver Reed,m
Michael Clarke Duncan,m
Lima Duarte,m
Jon Hamm,m
Vincent Price,m
Morgana King,f
Jack Kruschen,m
Dyana Ortelli,f
William Sadler,m
Leandro Firmino,m
David Bailie,m
Joseph Sweeney,m
Colleen Foy,f
Peter Lorre,m
Bert Freed,m
Jerome Flynn,m
Jason Robards,m
Henry Bergman,m
Fernanda Montenegro,f
Haruko Sugimura,f
Shane Rimmer,m
Matt Damon,m
William Sadler,m
Leonard Rossiter,m
Peter Capaldi,m
Elaine Stewart,f
Paul Sorvino,m
Masayuki Mori,m
Lauren Sánchez,f
Claire Geare,f
Dominique Fishback,f
Hitoshi Ueki,m
Keir Dullea,m
Edna Purviance,f
Michael Caine,m
Jack Klugman,m
Nigel Bruce,m
Mark Strong,m
Emma Watson,f
Riccardo Scamarcio,m
Himani Shivpuri,f
Vincent Fafard,m
Lucas Hedges,m
Laurence Fishburne,m
Joe Cheung,m
Farida Jalal,f
Tatsuya Gashûin,f
Edwina Carroll,f
John Gielgud,m
James Whitmore,m
Jerzy Nowak,m
Edmund Cobb,m
'Snub' Pollard,m
Herbert Grönemeyer,m
Ryu Tae-ho,m
Jack Nicholson,m
Ian Wolfe,m
Liv Ullmann,f
Claudia Cardinale,f
Catherine Spaak,f
Raymond Bailey,m
Derek Jacobi,m
Yoshio Tsuchiya,m
Joseph Jovanovic,m
George Voskovec,m
Stephen Baldwin,m
Dominic Monaghan,m
Esmond Knight,m
Gio Petré,f
Kathryn Grant,f
Brandon Beach,m
Sarah Edwards,f
Kimiko Glenn,f
Lynn Cartwright,f
Laurence Fishburne,m
Robert Earl Jones,m
Polidor,m
Mark Ivanir,m
Brooke Smith,f
Virginia Cavendish,f
Jon Kenny,m
Paul Newman,m
Clive Francis,m
Yuji Okumoto,m
Jean Heather,f
Colin Kenny,m
Frank Senger,m
James Dime,m
Thomas Lawinky,m
Hidetoshi Nishijima,m
Jacques Stany,m
Ian Holm,m
Vincent D'Onofrio,m
Tom Hollander,m
Ryûtarô Gomi,m
Francis Compton,m
Robert Cornthwaite,m
Naruna Costa,f
Djimon Hounsou,m
Carol Reed,m
Ted Levine,m
Jorma Taccone,m
Al Ernest Garcia,m
Takehito Koyasu,m
Julian Arahanga,m
Benedict Cumberbatch,m
Merna Kennedy,f
Peter Greene,m
Gabriel Iglesias,m
Jean-Pierre Lorit,m
Rudy Bond,m
Anita Zagaria,f
Frank Albertson,m
Bette Davis,f
Roger Corman,m
Benjamin Bratt,m
Florinda Bolkan,f
Cate Blanchett,f
Clint Eastwood,m
Ernst Stahl-Nachbaur,m
Stacy Keach,m
Christine Estabrook,f
Frank Oz,m
Robert Helpmann,m
Bryce Dallas Howard,f
Martin Scorsese,m
Lauren Adler,f
Park Shin-hye,f
Belinda McClory,f
Mark Rolston,m
Benito Stefanelli,m
Wendy Robie,f
Joe Spinell,m
Adolfo Celi,m
Polidor,m
Adriana Asti,f
Mark Rolston,m
Hugo Weaving,m
Vince Vaughn,m
Brad Pitt,m
Kouki Uchiyama,m
Bernhard Wicki,m
Inga Landgré,f
Salimata Kamate,f
Sam Rockwell,m
Robert Wahlberg,m
Olga Karlatos,f
Peter Appel,m
Rowan Atkinson,m
Toshirō Mifune,m
Ralph Dunn,m
Harriet Sansom Harris,f
Abbie Cornish,f
Jo Jae-yoon,m
Robert Webber,m
Connie Nielsen,f
Edward LeSaint,m
James Stewart,m
Guy Torry,m
Billy Boyd,m
Dana Ashbrook,m
Don Ackerman,m
Emily Baldoni,f
Gertrude Astor,f
Toshirō Mifune,m
Dana Elcar,m
Torben Meyer,m
David Oyelowo,m
Patrick Aherne,m
Nehemiah Persoff,m
William Hootkins,m
Jörgen Lindström,m
Koo Kyo-hwan,m
Danny Aiello,m
Hitoshi Takagi,m
Isao Kimura,m
Yūnosuke Itō,m
Yuriy Solomin,m
Marisa Paredes,f
John George,m
Ethan Hawke,m
James Donnelly,m
Yoon Ga-hyun,f
Agnese Nano,f
Barry Pepper,m
Robin Williams,m
Frederic Forrest,m
Kazuhiko Inoue,m
Ryunosuke Kamiki,m
Jason Wingreen,m
Mike Donlin,m
Chris O'Dowd,m
Ralph Fiennes,m
Gina Rovere,f
Anthony Warde,m
Victor Buono,m
Frank Miller,m
Alexandra Powers,f
Hawthorne James,m
Olga Mironova,f
Dorian Harewood,m
Porter Hall,m
Hannah Norbert,f
Tyrone Power,m
Cybill Shepherd,f
David Prowse,m
Susumu Fujita,m
Nobuo Kaneko,m
Ralph Fiennes,m
Anthony Daniels,m
Chao Li Chi,m
Rebecca Hall,f
Faime Jurno,f
Alain Cuny,m
Max von Sydow,m
Shin Dong-hwan,m
S.Z. Sakall,m
Judith Evelyn,f
Jacob Tremblay,m
Lara Flynn Boyle,f
Rogério Cardoso,m
Jeong Ha-dam,f
Ray Collins,m
Florence Lee,f
Phillip Alford,m
Orlando Bloom,m
Rico Chu Tak-On,m
Masaki Terasoma,m
Antoine-Olivier Pilon,m
Kamatari Fujiwara,m
Isabeau Blanche,f
Kenny Baker,m
Tatyana Reshetnikova,f
Raymond Burr,m
Eijirō Tōno,m
Susumu Fujita,m
Rachel Hayward,f
David Proval,m
Cho Duck-hyun,m
Steven Geray,m
Anthony Sharp,m
Ian Holm,m
Billy Gilbert,m
Amanda Brugel,f
Yoshio Tsuchiya,m
Takeshi Katô,m
Olaf Storm,m
Richard Anderson,m
Brad Pitt,m
Tommy Flanagan,m
Jenna Coleman,f
Harvey Keitel,m
Alice Ghostley,f
Lilly Darelli,f
Amanda Abbington,f
Bill Irwin,m
George Macready,m
David Wenham,m
Mario Meniconi,m
Absa Diatou Toure,f
Brian Kerwin,m
William Morgan Sheppard,m
Taka Okubo,m
Friedrich von Thun,m
Boluwatife Treasure Bankole,m
Maureen Lipman,f
Lynne Langdon,f
Ed Stoppard,m
Theo Lingen,m
Aldo Sambrell,m
Alla Demidova,f
Ryunosuke Kamiki,m
Aleksandr Kaydanovskiy,m
Domiziana Giordano,f
"Åke Fridell",m
Herbert Knaup,m
Damon Gupton,m
Brie Larson,f
Thomas Arnold,m
Morgan Freeman,m
Karen Gillan,f
Alison Folland,f
Sylvester McCoy,m
Joan Shawlee,f
Sanya Malhotra,f
Lee J. Cobb,m
Allen Leech,m
Morgan Freeman,m
Leo Gullotta,m
Alessandro Borghi,m
Ciarán Hinds,m
Ernst Deutsch,m
Eucir de Souza,m
Jung In-sun,f
Marina Massironi,f
Erich von Stroheim,m
Saoirse Ronan,f
Matthew Beard,m
Peter Mayhew,m
Giancarlo Esposito,m
Dave Willock,m
Gloria Grahame,f
David Bowie,m
Oliver Stritzel,m
Maximilian Schell,m
Art Malik,m
Oh Tae-kyung,m
Mieko Harada,f
Catherine Scorsese,f
Beulah Bondi,f
Susumu Terajima,m
Warren Frost,m
Jack Roth,m
Eijirō Tōno,m
Fairuza Balk,f
Michael Madsen,m
Ha Si-yeon,f
Mino Doro,m
Devon Murray,m
Everett McGill,m
Iqbal Theba,m
Denise Fraga,f
Takeshi Katô,m
Christian Bale,m
Teala Loring,f
John Travolta,m
George Martin,m
Yuriy Nazarov,m
P. J. Byrne,m
Anna Camp,f
Aamir Khan,m
Jeffrey DeMunn,m
Eric Roberts,m
Marlon Brando,m
Morgana King,f
Casey Affleck,m
Ellen Greene,f
Senkichi Ômura,m
Margo Winkler,f
Kim In-woo,m
Akira Terao,m
Jack Purvis,m
Ola Sturik,f
George Davis,m
Sven-Ole Thorsen,m
Mary Elizabeth Mastrantonio,f
Memmo Carotenuto,m
Maxwell Simba,m
Marjorie Bennett,f
Maggie Nixon,f
Adriano Celentano,m
Tony Darrow,m
Jodie Foster,f
Luigi Lo Cascio,m
Martin Brandt,m
Brigitte Fossey,f
Helen Mowery,f
Al Pacino,m
Ignat Daniltsev,m
Joe Pesci,m
"Ángel Salazar",m
Paulyn Sun,f
Ian Holm,m
Oscar Isaac,m
Isabelle Nélisse,f
Charles Napier,m
Lamberto Maggiorani,m
Dennis Holahan,m
Pruitt Taylor Vince,m
Paul Stewart,m
Selton Mello,m
Frank Medrano,m
Andrzej Seweryn,m
Nakajirô Tomita,m
Scott Glenn,m
George Lynn,m
Curt Bois,m
John Cassini,m
Russ Fega,m
Minnie Driver,f
Hank Mann,m
Jacky Ido,m
Rory O'Shea,m
Non,f
Mila Stanic,f
Benedict Wong,m
Suimenkul Chokmorov,m
Robert De Niro,m
Park Myung-shin,f
Edda Ferronao,f
Gunnar Björnstrand,m
Daniel Brühl,m
Giorgio Cantarini,m
Peter Edmund,m
Nicoletta Braschi,f
Peter Boyle,m
Kim Tae-ri,f
Lombardo Boyar,m
Mari Natsuki,f
Sally Dworsky,f
Richard Gaines,m
Dana Ivey,f
Wendy Hiller,f
Ward Crane,m
Joaquin Phoenix,m
Nikolay Grinko,m
Aaron Eckhart,m
Selma Egrei,f
Freddie Jones,m
Philippe Noiret,m
Christiane Kubrick,f
John Huston,m
Diane Keaton,f
Richard Conte,m
Frank Vincent,m
Lars Ranthe,m
Bess Flowers,f
Killian Taillasson,m
Philip Stone,m
David Wenham,m
Don Stark,m
Frankie Faison,m
Tuppence Middleton,f
Go Seo-hee,f
Yoshio Inaba,m
Lee J. Cobb,m
Aldo Giuffrè,m
Ken'ichi Endô,m
Jason Isaacs,m
Peter Mayhew,m
Patsy Smart,f
Moira Kelly,f
Kal So-won,f
Teco Celio,m
Chieko Higashiyama,f
Kristen Dalton,f
Yūko Tanaka,f
Brad Pitt,m
Gloria DeHaven,f
Craig Parker,m
Kathryn McGuire,f
Jon Stafford,m
Klaus Wennemann,m
Martin Semmelrogge,m
Akira Kubo,m
Franco Catalano,m
Kerry Condon,f
Bernard Lee,m
Amira Casar,f
Ellen Burstyn,f
Arliss Howard,m
Casey Siemaszko,m
Selene Luna,f
Albert Rémy,m
Dylan Kussman,m
Takashi Shimura,m
Bárbara Lennie,f
Treat Williams,m
Jack Thibeau,m
Yutaka Sada,m
Frank Cady,m
Reiko Dan,f
Richard Portnow,m
Keenan Wynn,m
Harrison Ford,m
Kim Jung-tae,m
Agnes Moorehead,f
Sherilyn Fenn,f
Erwin Connelly,m
Dexter Fletcher,m
Masao Shimizu,m
Tim Roth,m
Hisashi Igawa,m
Nobuko Miyamoto,f
Paul Hörbiger,m
Ryûdô Uzaki,m
Bruce Bennett,m
Samuel L. Jackson,m
Haruo Tanaka,m
Josh Duhamel,m
Anita Ekberg,f
Yoshio Inaba,m
Ingrid Thulin,f
Celeste Holm,f
Alfonso Freeman,m
Brock Peters,m
Akio Suyama,m
Werner Daehn,m
Erland Josephson,m
Martin May,m
Joe Pantoliano,m
Orson Welles,m
Ace Bhatti,m
Uday Chopra,m
Lea Thompson,f
Albert Brooks,m
Douglas Rain,m
Harvey Keitel,m
Claudia Cardinale,f
Alfred Hitchcock,m
Kem Dibbs,m
Naima Wifstrand,f
Marie Gruber,f
Niketa Calame,f
Rosa Valetti,f
Paul Goddard,m
Nestor Carbonell,m
Jackie Coogan,m
Fritz Rasp,m
Burt Lancaster,m
Edward G. Robinson,m
Charlie Chaplin,m
Forrest J. Ackerman,m
Otto Sander,m
Mary Jo Deschanel,f
Frank Finlay,m
Orlando Bloom,m
David Andrews,m
Kyû Sazanka,m
Anthony Anderson,m
Masahiko Nishimura,m
Anne Le Ny,f
Darlanne Fluegel,f
Virginia Patton,f
Chance Kelly,m
Orlando Bloom,m
Delia Boccardo,f
Rachel Griffiths,f
Kewpie Morgan,m
Akio Otsuka,m
Chadwick Boseman,m
Ray Liotta,m
You,f
Billy Zane,m
Joseph Gordon-Levitt,m
Bernard Hill,m
Marion Christmann,f
Yayoi Kazuki,f
John Patrick,m
Tony Vaughn,m
Yukiji Asaoka,f
Chishū Ryū,m
Bruno Kirby,m
Debi Mazar,f
Eddra Gale,f
Mimmo Poli,m
José Baviera,m
Akira Ishihama,m
John Hurt,m
Alec Guinness,m
Samuel Le Bihan,m
Douglas Booth,m
David Lewis,m
Sofía Espinosa,f
Mugihito,m
Teruko Nagaoka,f
Ron Perkins,m
Austin Stowell,m
Steven Waddington,m
Marcello Pagliero,m
Billy Boyd,m
Murray Moston,m
Don Creech,m
John Qualen,m
Margaretha Krook,f
"Åke Fridell",m
Marilyn Monroe,f
Yōsuke Natsuki,m
Franco Fabrizi,m
Debbon Ayer,f
Marton Csokas,m
Mario De Simone,m
Joséphine de Meaux,f
David Morse,m
Sergio Fiorentini,m
Alan Baxter,m
Kim Novak,f
Fritz Odemar,m
Robert Duvall,m
Anthony Hopkins,m
Ben Kingsley,m
Viggo Mortensen,m
Adelaide Alaïs,f
Allison Janney,f
Buster Keaton,m
Fionnula Flanagan,f
Doug Hutchison,m
Ola Ray,f
Max von Sydow,m
Martin Freeman,m
Jason Weaver,m
Harold Gould,m
Howard Caine,m
Jüri Lumiste,m
James Stewart,m
Eddie Baker,m
Keiko Tsushima,f
Ligia Branice,f
Anna Q. Nilsson,f
William Pullen,m
Jessica Chastain,f
Alex Sgambati,f
Marianna Hill,f
Jack Creley,m
Herbert Siguenza,m
Elina Löwensohn,f
Clive Revill,m
Giovanni Martorana,m
Miriam Colón,f
Brian Stepanek,m
James Earl Jones,m
Arnaldo Santana,m
Livio Lorenzon,m
Henry Jones,m
Stuart Blumberg,m
Luigi Pistilli,m
Paolo Stoppa,m
Isao Yamagata,m
Stanley Blystone,m
César del Campo,m
Robert Foulk,m
Shirô Ôsaka,m
Moon So-ri,f
Gina Rovere,f
Jackie Earle Haley,m
Fred Malatesta,m
Charlie Chaplin,m
Una O'Connor,f
Ruth Warrick,f
Isao Kimura,m
Kerry Rossall,m
Megumi Han,f
Bernard Blier,m
George C. Scott,m
Dorothée Brière,f
Gloria Foster,f
Spencer Chan,m
Vanda Capriolo,f
Kevin Pollak,m
Yôko Tsukasa,f
Folke Sundquist,m
William Duell,m
Hisashi Igawa,m
Steven Wright,m
Zbigniew Zamachowski,m
Barry Del Sherman,m
John Rhys-Davies,m
Max Martini,m
Justin Laramée,m
Kevin J. O'Connor,m
Andrew Garfield,m
Kim Ki-chun,m
Richard Harris,m
Bonnie Hunt,f
Raymond Anthony Thomas,m
Michael V. Gazzo,m
Anne Barton,f
Erich Ponto,m
Lucius Wyatt 'Cherokee',m
Milena Vukotic,f
Gabriel Byrne,m
Dooley Wilson,m
Philippe Noiret,m
John Hawkes,m
Henry Bergman,m
Isuzu Yamada,f
Harry Dean Stanton,m
Georges Flamant,m
Nikolay Grinko,m
Sydney Greenstreet,m
Tito Junco,m
Rami Heuberger,m
Mark Ruffalo,m
Ron Dean,m
Sebastian Maniscalco,m
Michael Caine,m
Sam Rockwell,m
Ian McKellen,m
Cesarino Miceli Picardi,m
Melora Walters,f
Jean-Claude Brialy,m
Park Young-seo,m
Albert Bassermann,m
Leslie Cheung,m
Matt De Matt,m
Vaughn Taylor,m
Callum Keith Rennie,m
Hope Holiday,f
Marius Goring,m
Emma Stone,f
François Civil,m
Tom Felton,m
Hinnerk Schönemann,m
Andy Serkis,m
Liv Ullmann,f
Eugene Borden,m
Marc David,m
Barry Dennen,m
André Aciman,m
Pepe Serna,f
Rita Moreno,f
Steve Bacic,m
Madeleine Lebeau,f
Alanna Ubach,f
Toyo Takahashi,f
Svetlana Danilchenko,f
Eiko Miyoshi,f
Tatsuya Nakadai,m
Hubertus Bengsch,m
William Redfield,m
Ryunosuke Kamiki,m
Jasmine Trinca,f
Kokuten Kôdô,m
Don Cheadle,m
Uwe Ochsenknecht,m
James Earl Jones,m
Ori Pfeffer,m
Faye Wong,f
Luís Melo,m
Tim Robbins,m
Claire Bloom,f
Steven Kozlowski,m
Alfred Hitchcock,m
Dennis Hopper,m
Yuichi Kimura,m
Larry J. Blake,m
Eli Wallach,m
Joi Lansing,f
Denis Ménochet,m
Paul Reiser,m
Thomas Bo Larsen,m
Pierre Repp,m
Patrick Magee,m
'Snub' Pollard,m
Hannah Gordon,f
Tiny Sandford,m
Bernard Hill,m
Louise Fletcher,f
Lawrence Makoare,m
Margarita Terekhova,f
Claude-Oliver Rudolph,m
Gustav Fröhlich,m
Edward Hearn,m
Robert Taylor,m
Nancy Olson,f
Michelle Duncan,f
Jacqueline Dalya,f
Humphrey Bogart,m
Lurene Tuttle,f
Janet Montgomery,f
Aramis Trindade,m
Brendan Gleeson,m
Peter Vaughan,m
Ken Watanabe,m
Martin Sheen,m
Atsushi Watanabe,m
Edna Purviance,f
Eli Roth,m
Antonella Attili,f
Hideyuki Hori,m
Amrish Puri,m
Billy Mitchell,m
Bibi Andersson,f
Charles Dierkop,m
Scarlett Johansson,f
Randal Edwards,m
Bess Flowers,f
Martin Balsam,m
Ralph Meeker,m
Adolf Wohlbrück,m
Tim Roth,m
Michael Jai White,m
Jeanne Moreau,f
Clark Moore,m
Helene Weigel,f
Taylor Geare,f
Zhang Fengyi,m
Jung Jin-young,m
David Wenham,m
Matthew Modine,m
James Greene,m
Björn Bjelfvenstam,m
Gregg Toland,m
Dorothy Comingore,f
Katherine Langford,f
David Prowse,m
Atsushi Watanabe,m
Christian Bale,m
Edward G. Robinson Jr.,m
Toshirō Mifune,m
Al St. John,m
G. D. Spradlin,m
Danai Gurira,f
Walter Huston,m
Zoë Kravitz,f
David Thewlis,m
Hugo Weaving,m
Ben Hardy,m
Nathaniel Buzolic,m
Clarence Williams III,m
Carl Miller,m
Charles Dance,m
Mae Clarke,f
John Shrapnel,m
Jiang Wenli,f
John Cazale,m
Max von Sydow,m
Barton MacLane,m
Livio Galassi,m
Michal Zebrowski,m
LaChanze,f
Viggo Mortensen,m
Akihiko Hirata,m
Laura Betti,f
Henry Fonda,m
Natalia Tena,f
Grace Hayle,f
Susan Santiago,f
Frances Lee McCain,f
Joseph Bernard,m
Isao Hashizume,m
Helena Bonham Carter,f
Chieko Baishô,f
Lena Nyman,f
Mary Treen,f
Mitsuki Tanimura,f
Vincent Schiavelli,m
Mélanie Thierry,f
Bunta Sugawara,m
Reda Kateb,m
Nils Poppe,m
Giacomo Poretti,m
Alex McCrindle,m
Hedwig Bleibtreu,f
Shota Sometani,m
Debbie Reynolds,f
Luc Bernard,m
Michael Jeter,m
Patrick Troughton,m
Zain Al Rafeea,m
Clotilde Mollet,f
Keiynan Lonsdale,m
Diane Keaton,f
Takehiko Ono,m
Diahnne Abbott,f
Patricia Morán,f
Aki Asakura,f
Arthur Keegan,m
Oh Gwang-rok,m
Richard Hughes,m
Hanae Kan,f
Marco Zuanelli,m
Gianni Russo,m
Tim DeZarn,m
Dominic Chianese,m
Tom Powers,m
Roger Rees,m
Sabrina Carpenter,f
Dev Patel,m
Lee Dae-yeon,m
Christopher Lloyd,m
Aldo Silvani,m
Hans Howes,m
Wayne Morris,m
Eleanor Tomlinson,f
Linda Cardellini,f
Barbara Steele,f
Joseph Cotten,m
Allelon Ruggiero,m
Alexandre Goyette,m
Joseph Williams,m
André Berley,m
Tom Farrell,m
Shelley Duvall,f
Rita Cadillac,f
Aleksei Kravchenko,m
Matthew Nable,m
Mackenzie Lintz,f
Natasha Rothwell,f
Peter Spears,m
Maxime Nourrichard,m
Inge Landgut,f
Jorge Lendeborg Jr.,m
Takashi Shimura,m
Jean-Pierre Léaud,m
Paula Beer,f
Kirsten Dunst,f
Mary Badham,f
George Coulouris,m
Victor Argo,m
Claire Maurier,f
Mike Myers,m
Horst Buchholz,m
Maurice Schutz,m
Meat Loaf,m
Takuya Kimura,m
Timothy Carey,m
Scatman Crothers,m
Paco Tous,m
Takashi Shimura,m
James Woods,m
Akemi Yamaguchi,f
Lauren Vélez,f
Ken Bones,m
Eugène Silvain,m
Buster Keaton,m
Charles Vanel,m
Seizaburô Kawazu,m
Eileen Brennan,f
Kaito Ishikawa,m
Hank Mann,m
Keiju Kobayashi,m
Brian Libby,m
Earl Cameron,m
Enzo Cerusico,m
Toshiko Higuchi,f
Kim Byung-ok,m
Claire Forlani,f
Arthur Reinhardt,m
José Coronado,m
Yuriy Nikulin,m
Alexandre Aubry,m
Andy Serkis,m
Judy Garland,f
Armie Hammer,m
Stephen Tobolowsky,m
Yo Oizumi,m
Sebastian Stan,m
Sylvain Lazard,m
Wilfrid Hyde-White,m
Helen McCrory,f
Nicola Di Pinto,m
Brad Dourif,m
Sydney McCallister,f
Pooja Ruparel,f
Simon Oakland,m
Rosa Elena Durgel,f
Mike Vogel,m
Adam Baldwin,m
Kichijirô Ueda,m
Elijah Wood,m
Mikhail Kononov,m
Gregory Peck,m
Marcia Wright,f
Anatoliy Solonitsyn,m
John Berry,m
Heinrich Gotho,m
Budd Fine,m
Robert Duvall,m
Keith Szarabajka,m
Peter Davison,m
Leoda Richards,f
Yo Oizumi,m
Denis Lawson,m
Rossana Rory,f
Matt Smith,m
Charles Scorsese,m
Júlio Machado,m
Ted Danson,m
Tatsuya Nakadai,m
Matt Gordon,m
Leah Cairns,f
Peter Capell,m
Amedeo Nazzari,m
Tom Baker,m
Carlo Pisacane,m
Rodrigo Fernandez- Stoll,m
Martin Balsam,m
Anthony Michael Hall,m
Jean-Louis Trintignant,m
Ingrid Bergman,f
Eion Bailey,m
Konstantin Shayne,m
Mike Myers,m
James Anderson,m
David Willis,m
George E. Stone,m
Phellipe Haagensen,m
Tony Curtis,m
Ennio Girolami,m
Richard Schiff,m
Chuck Low,m
Mark Hamill,m
Aldo Baglio,m
Christopher Lee,m
Henry Travers,m
Kana Hanazawa,f
