name,gender
Joseph LaShelle,m
Emil Hasler,m
Alan Fine,m
Stephen King,m
John Lasseter,m
Lee Unkrich,m
Reginald Rose,m
Michael Herr,m
Gregg Toland,m
Shinobu Hashimoto,m
Lisa Brennan,f
Anthony DeRosa,m
Sue Vertue,f
David Giler,m
Ryu Seong-hee,f
Grant Major,m
Kenneth Hyman,m
Mel Berns,m
Stefano Rulli,m
Sammy Sheldon,f
Sean Ryan Jennings,m
David Julyan,m
Fritz Lang,m
Peter Zinner,m
Reginald Rose,m
Charlie Chaplin,m
Mary Roche,f
Kim Na-yeon,f
Mike Medavoy,m
Hideo Oguni,m
Cristina Alves,f
Douglas Milsome,m
John Williams,m
Magali Guidasci,f
Jonathan Nolan,m
Charlie Chaplin,m
Sergey Voronkov,m
Mathieu Vadepied,m
Alex McDowell,m
Robert Schumann,m
Shinobu Hashimoto,m
Patricia Rommel,f
Alan J. Pakula,m
Rita Riggs,f
Cassandra Kulukundis,f
Ellen Lewis,f
Mary Hidalgo,f
Evgeny Tsymbal,m
Anna Van Steen,f
Agenore Incrocci,m
Sergio Leone,m
Buster Keaton,m
Crispian Sallis,m
Thelma Schoonmaker,f
Steve Conrad,m
Brian Hayes Currie,m
Bruno Coulais,m
Nick Vallelonga,m
William Chang,m
Glenn Williamson,m
Stuart Craig,m
Dick Pope,m
Florian Henckel von Donnersmarck,m
Kara Eide,f
Robert Richardson,m
Neil Canton,m
Eraldo Da Roma,m
Gordon Willis,m
Thomas Vinterberg,m
Anthony Bregman,m
Steven Moffat,m
Tate Taylor,m
Chung Chung-hoon,m
Lawrence Kasdan,m
Arthur Lawson,m
Roberto Missiroli,m
Monty Westmore,m
Tak Fujimoto,m
Pietro Scalia,m
Ronald Shusett,m
Charlie Chaplin,m
Mario Puzo,m
Joseph F. Biroc,m
John Lasseter,m
Michihiro Itou,m
Denis O'Sullivan,m
Henri-Georges Clouzot,m
Kim Sang-beom,m
Rob Minkoff,m
Karl Vollbrecht,m
Akira Kurosawa,m
Antonella Pompei,f
David Brown,m
David Franzoni,m
Linda Woolverton,f
Tooru Hara,m
Charles Wood,m
Robert Wise,m
Jeong Won-jo,m
Phil Lord,m
Arthur Max,m
Leonor Fini,f
Stanley Kubrick,m
Hirokazu Kore-eda,m
Michael Germain,m
Jo Swerling,m
Michael Powell,m
David McKenna,m
John Papsidera,m
Christopher Nolan,m
Gary M. Zuckerbrod,m
Martin Scorsese,m
Jane Feinberg,f
Akira Kurosawa,m
Sharen Davis,f
Hayao Miyazaki,m
Daniel Pemberton,m
Fritz Arno Wagner,m
George Blackler,m
Quentin Tarantino,m
Shûgorô Yamamoto,m
Cho Sang-kyung,f
Alexandre Trauner,m
Ruth Morley,f
Hugh Welchman,m
Norman Reynolds,m
Fulgenzio Ceccon,m
Paul Schrader,m
Hirokazu Kore-eda,m
Richard Hewitt,m
Nino Rota,m
Charlie Chaplin,m
Isaak Shvarts,m
Andrew Lesnie,m
Yûharu Atsuta,m
Isao Takahata,m
Serge Silberman,m
Fred Lau,m
John Davis,m
Charles Brackett,m
Robert Zemeckis,m
Jon Brion,m
Christopher Nolan,m
Marguerite Beaugé,f
Clem Portman,m
Wyck Godfrey,m
Robert Aldrich,m
Irene Lamb,f
Mel Gibson,m
Christopher Nolan,m
Michael Shamberg,m
Yasuyoshi Tokuma,m
Shaila Rubin,f
Ingmar Bergman,m
Ross Grayson Bell,m
Furio Scarpelli,m
Frank Capra,m
Sethu Sriram,m
Ryu Seong-hee,f
Tomoyuki Tanaka,m
Sam Comer,m
Haskell Wexler,m
Akira Kurosawa,m
Philip Van Doren Stern,m
Thelma Schoonmaker,f
William Reynolds,m
Stephen McFeely,m
Anthony Harvey,m
Arthur Freed,m
Alexandre Trauner,m
Márcio Hashimoto Soares,m
Philippa Boyens,f
Steven Moffat,m
Howard Shore,m
Daniel T. Dorrance,m
Charles Brackett,m
Charlie Chaplin,m
David Lancaster,m
Manlio Rocchetti,m
Irvin Kershner,m
Lyle R. Wheeler,m
Compton Ross,m
Gabriella Pescucci,f
Yasuyoshi Tokuma,m
Richard King,m
Hans Zimmer,m
Michael Ford,m
Clay A. Griffith,m
John Logan,m
Christopher Nolan,m
Robert De Niro,m
Nino Rota,m
Adrian Belew,m
Lisa Linder,f
Ferdinando Scarfiotti,m
Xavier Dolan,m
Bernard Herrmann,m
Weronika Migon,f
James Ivory,m
Mario Puzo,m
Stuart Freeborn,m
Luis Buñuel,m
Nikolaj Egelund,m
Robert Mulligan,m
Akio Nojima,m
Thomas Narcejac,m
Jane Feinberg,f
Justin Hurwitz,m
Agatha Christie,f
Gary Chason,m
Lawrence Bender,m
John L. Russell,m
Paul Thomas Anderson,m
Dorothy Byrne,f
Juliet Taylor,f
Hagen Bogdanski,m
Elmer Bernstein,m
Judianna Makovsky,f
Clyde Bruckman,m
Herman Buchman,m
Phil Tippett,m
Charles Lang,m
Isao Takahata,m
Christopher Nolan,m
David Lynch,m
Dean Tavoularis,m
Sally Menke,f
Kenji Mizoguchi,m
Howard Feuer,m
Kevin De La Noy,m
Frank Darabont,m
Shinobu Hashimoto,m
Adolph Deutsch,m
Charlie Brooker,m
Lora Hirschberg,f
Fidel Pizarro,m
Francis Ford Coppola,m
Fran Walsh,f
Youta Tsuruoka,m
Emmanuel Lanzi,m
Gösta Ekman,m
Mario Monicelli,m
Andrei Tarkovsky,m
Gerald B. Greenberg,m
Toshio Suzuki,m
Roland Totheroh,m
Krzysztof Kieślowski,m
Alexandre Desplat,m
Fran Walsh,f
John A. Alonzo,m
Ronnie Yeskel,f
Akira Kurosawa,m
Sean Porter,m
Charles C. Coleman,m
Anna B. Sheppard,f
Frank Marshall,m
Bob Weinstein,m
Tim Allen,m
Stephen Chbosky,m
Leslie E. Rollins,m
Jeanne McCarthy,f
Richard Taylor,m
Gary Kurtz,m
Orson Welles,m
Anton Karas,m
Lee Unkrich,m
Hayao Miyazaki,m
Arnon Milchan,m
Chung Chung-hoon,m
Gordon Bau,m
Merissa Lombardo,f
Lizzy Gardiner,f
Max Wiedemann,m
Doug Cooper,m
Fred M. MacLean,m
Masaru Satô,m
Harold Rosson,m
Johanna Ray,f
Herbert Coleman,m
Arthur C. Clarke,m
Sion Sono,m
Joseph A. Mitchell,m
Irwin Winkler,m
Stanley Kubrick,m
Carl Tibbetts,m
Hsu Feng,f
James Ivory,m
Keith Denny,m
William C. McGann,m
David L. Bushell,m
Jason Blum,m
Suso Cecchi d'Amico,f
Boris Kaufman,m
Michael Wilson,m
Gray Frederickson,m
Kalina Ivanov,f
Alfred Newman,m
Andrew Lesnie,m
Carmine Coppola,m
Mark Ordesky,m
Claire Denis,f
Jack Kirby,m
Hayao Miyazaki,m
J.R.R. Tolkien,m
Piero Umiliani,m
Dick Frift,m
Raymond Chandler,m
Michael E. Uslan,m
Christopher McQuarrie,m
Ray Lovejoy,m
Fumio Hayasaka,m
Mihai Malaimare Jr.,m
Brunello Rondi,m
Stephen McFeely,m
Jérôme Seydoux,m
Phil Hunt,m
Billy Wilder,m
Denise Chamian,f
Buster Keaton,m
John Michael Hayes,m
Carl Theodor Dreyer,m
Barry Robison,m
Edward Stevenson,m
Akira Kurosawa,m
Beth David,f
Peter Spears,m
Tobias Lindholm,m
Daniel Mandell,m
Brian Oliver,m
Yash Chopra,m
William Chang,m
Park Chan-wook,m
Akira Kurosawa,m
Andrei Tarkovsky,m
Allan Ekelund,m
Lana Wachowski,f
Roland Totheroh,m
Ennio Morricone,m
Julia Phillips,f
Louis Craig,m
Willard Nico,m
Lee Seung-chul,m
Steven Moffat,m
Boris Kaufman,m
Pierre de Kerchove,m
Budd Schulberg,m
Flo Transfield,f
Mario Puzo,m
Sandro Petraglia,m
Kerry Barden,m
Rolf Zehetbauer,m
Steve Gehrke,m
Sunao Katabuchi,m
Leigh Brackett,f
Charles Collum,m
Stanley Kubrick,m
Mark Ordesky,m
Ricky Eyres,m
Vyacheslav Ovchinnikov,m
Willard Nico,m
Pierre Brouard,m
Luiz Bolognesi,m
William Nicholson,m
Cathy Schulman,f
Arthur Max,m
George Justin,m
Asakazu Nakai,m
Roland Totheroh,m
Irene Lamb,f
Stanley Kubrick,m
Umebayashi Shigeru,m
Kim Moo-ryoung,f
John Howe,m
Tomoyuki Tanaka,m
Yoshifumi Kondou,m
Nathan Crowley,m
Howard Koch,m
Ridley Scott,m
Steven Spielberg,m
Bob Gale,m
Francine Maisler,f
Henry Blanke,m
Fumio Hayasaka,m
Chris Marker,m
Fran Walsh,f
Roberto Rossellini,m
Walter Salles,m
Saar Klein,m
Charlotte Bruus Christensen,f
Damien Chazelle,m
Nicki Gardiner,f
Bo Goldman,m
Fumio Hayasaka,m
Christopher Nolan,m
John Papsidera,m
Bernard Williams,m
Jesse Rosenthal,m
John Meehan,m
Masaichi Nagata,m
Max Steiner,m
George Minassian,m
Eraldo Da Roma,m
Dan O'Bannon,m
Yojiro Noda,m
John Gilbert,m
Edith Head,f
Alfred Hitchcock,m
Hein Heckroth,m
Carlo Simi,m
Michael Phillips,m
Nicola Piovani,m
Martin McDonagh,m
Hein Heckroth,m
Karl Vollbrecht,m
Benjamin Melniker,m
Krzysztof Piesiewicz,m
Kristi Zea,f
Charlie Chaplin,m
Federico Fellini,m
Art Linson,m
Luca Guadagnino,m
Christopher Nolan,m
Ingmar Bergman,m
Douglas Axtell,m
George Tomasini,m
Oriol Paulo,m
Dino De Laurentiis,m
J.K. Rowling,f
Mark Robins,m
Doane Harrison,m
Robert Benmussa,m
Emma Thomas,f
Shiro Sagisu,m
Peter Farrelly,m
Cornell Woolrich,m
Thomas Little,m
John F. Seitz,m
John Morrissey,m
Tonino Delli Colli,m
Richard Bruno,m
Charlie Chaplin,m
Fred T. Gallo,m
Daniel Ribeiro,m
Bob Persichetti,m
Lee Unkrich,m
Akira Kurosawa,m
Yasujirō Ozu,m
Michael Luciano,m
Adrian Molina,m
Terence Marsh,m
John Jordan,m
Roberto Benigni,m
Howard Shore,m
Percy Townsend,m
Derek Vanlint,m
Peter George,m
Anna Asp,f
Emile Kuri,m
Hayao Miyazaki,m
Fritz Lang,m
Philip Ivey,m
Jim Burke,m
John Seale,m
Robert Bloch,m
Ennio Morricone,m
Carol Reed,m
Florian Henckel von Donnersmarck,m
Roman Polanski,m
Frank Maher,m
Hans Christian Andersen,m
Michael Lynne,m
Russell Harlan,m
Ivan Bilancio,m
Hans Zimmer,m
Martin Starger,m
Anthony Waye,m
Scott Plauche,m
Park Chan-wook,m
Bob Weinstein,m
Nathan Crowley,m
Hal B. Wallis,m
Branko Lustig,m
Richard Francis-Bruce,m
Hal Pereira,m
Simona Paggi,f
Tom Cross,m
Karl Freund,m
Miklós Rózsa,m
Isao Takahata,m
Hisanori Ooshiro,m
Jean C. Havez,m
Beatrix Aruna Pasztor,f
Albert Austin,m
Samuel A. Taylor,m
Darrell Silvera,m
Jost Vacano,m
Peter Jackson,m
Wong Kar-wai,m
Kerry Rossall,m
Dan Leigh,m
Marty Bowen,m
Stanley Kubrick,m
Emmett Emerson,m
Christopher Nolan,m
John Barry,m
Paul Hellerman,m
Yasuhiko Takiguchi,m
Shim Hyun-jung,f
Lisa Gerrard,f
Alan Heim,m
Harry Crocker,m
Bernardo Bertolucci,m
Federico Fellini,m
Sophie Mas,f
Vittorio Storaro,m
William Reynolds,m
George James Hopkins,m
Yang Hong-sam,m
Vincenzo Cerami,m
Tricia Wood,f
Mark Huffam,m
Richard Francis-Bruce,m
Akira Kurosawa,m
Joakim Sundström,m
Takahiro Omori,m
Esteban Bravo,m
Toshio Suzuki,m
Donald Ranvaud,m
Graham King,m
Akira Kurosawa,m
Ei Inoue,f
James L. Fields,m
Elisabetta Montaldo,f
Christer Melén,m
Danilo Donati,m
Jeffrey Lau,m
Mike Fenton,m
Wyck Godfrey,m
Larry Dias,m
Jonathan Sanger,m
John Ottman,m
Giorgio Moroder,m
Graham Broadbent,m
Luigi Kuveiller,m
"Thomas Rosales, Jr.",m
Patricia Norris,f
Anton Furst,m
Kristi Zea,f
Buddy G. DeSylva,m
Sadayuki Murai,m
Mark Gatiss,m
Joseph Stefano,m
Dante Ferretti,m
Charlie Chaplin,m
Andrew Stanton,m
Alan Lee,m
Willy Schlenter,m
Ivan Mactaggart,m
Albert Hackett,m
Robert Krasker,m
Hideyuki Tanaka,m
Dick Smith,m
Elmer Bernstein,m
Christopher Nolan,m
James Liggat,m
Mary Cybulski,f
Jasmine McGlade,f
Aamir Khan,m
Akiyuki Nosaka,m
Ernest Haller,m
Anthony McCarten,m
Michael Lynne,m
Arnon Milchan,m
Jaro Dick,m
Sergio Leone,m
Charles Reisner,m
Vittorio De Sica,m
Martin Scorsese,m
Olivier Nakache,m
Richard N. Gladstein,m
Edward B. Powell,m
Fiona Weir,f
Sayombhu Mukdeeprom,m
Dan Kolsrud,m
Billy Wilder,m
Andrzej Sekula,m
Masanobu Deme,m
Isao Takahata,m
Masanobu Deme,m
Makoto Shinkai,m
Steven Spielberg,m
Jean Louis,m
Michael E. Phillips,m
Charles D. Hall,m
Ingmar Bergman,m
Judianna Makovsky,f
Richard D. Zanuck,m
Sam Comer,m
Peter Jackson,m
Andrew Cooper,m
Francis Ford Coppola,m
Hugo Friedhofer,m
Hoyte van Hoytema,m
Bernard Herrmann,m
Ettore Scola,m
Inbal Weinberg,f
Tullio Pinelli,m
Monty Westmore,m
Michael Kahn,m
Giorgio Armani,m
Charlie Chaplin,m
Eric Toledano,m
Alfred Newman,m
Larry Germain,m
Kerry Barden,m
Brad Pitt,m
Jonny Greenwood,m
Dean Wolcott,m
Bonnie Curtis,f
Alfred Hitchcock,m
Buster Keaton,m
Buster Keaton,m
Emma Thomas,f
Christophe Beck,m
Jon Gregory,m
Darius Khondji,m
Seiji Okuda,m
Satoko Okudera,f
Erica Frauman,f
Ruby Raksin,f
Cate Hardman,f
Quentin Tarantino,m
Brian Witten,m
Sam Comer,m
Joe Hisaishi,m
Wendy Stites,f
Buster Keaton,m
Henri Decaë,m
Sharon Boyle,f
Mark Robins,m
Bryan Singer,m
Gene Milford,m
Yojiro Noda,m
Sôjirô Motoki,m
Joseph M. Schenck,m
Henry Bergman,m
Bert Ross,m
Robert Mulligan,m
Mark Gordon,m
Howard Shore,m
Frank G. DeMarco,m
André Aciman,m
Roy Walker,m
Chris Marker,m
Monty Westmore,m
Lawrence Bender,m
Sergio Leone,m
Sunao Katabuchi,m
David S. Goyer,m
Joe Oppenheimer,m
Maria Djurkovic,f
Henry Bumstead,m
Gordon Willis,m
Terry Southern,m
Dominique Auvray,f
David Fincher,m
Bruce Davey,m
Carter DeHaven,m
Miky Lee,f
Marin Karmitz,m
Gerald B. Greenberg,m
Ingmar Bergman,m
Lars Johan Werle,m
Renzo Rossellini,m
Wally Pfister,m
Stacey Sher,f
Franz-Josef Spieker,m
Cho Young-wuk,m
J. Russell Spencer,m
Akira Kurosawa,m
Alan Silvestri,m
Ronna B. Wallace,f
Perc Westmore,m
Kevin De La Noy,m
Eduard Artemiev,m
Agenore Incrocci,m
Alexandre Desplat,m
Trent Opaloch,m
Gregory Peck,m
John Williams,m
Anna Hill Johnstone,f
Mark Lee Ping-Bing,m
Akira Kurosawa,m
Bob Weinstein,m
Alain Sarde,m
Harvey Weinstein,m
Xavier Dolan,m
Missy Stewart,f
George Justin,m
Hal Pereira,m
Michel Gondry,m
Kenny Becker,m
Gail Egan,f
Newton Thomas Sigel,m
Cho Young-wuk,m
Andrei Tarkovsky,m
Allan Ekelund,m
Sidney Lumet,m
Edith Head,f
Sven Nykvist,m
Boris Strugatskiy,m
Dody Dorn,f
Ekin Cheng,m
Adrian Molina,m
Charlie Chaplin,m
Hugh Perceval,m
Luis Buñuel,m
Ngila Dickson,f
Harvey Weinstein,m
Albert S. Ruddy,m
Takeshi Seyama,m
Georges Bermann,m
Toshio Suzuki,m
Masaru Satô,m
Antonio Traverso,m
Nino Rota,m
Cassio Amarante,m
Joseph L. Mankiewicz,m
Michael Barnathan,m
Dane A. Davis,m
Harvey Weinstein,m
Frank Darabont,m
James A. Gleason,m
Daniel Toscan du Plantier,m
Nicola Piovani,m
Natalie Lyon,f
Guel Arraes,m
Vic Ramos,m
Deborah Aquila,f
Michiyo Yasuda,f
Wendy Carlos,f
Robert J. Schiffer,m
Frank Barnes,m
Nick Hurran,m
Reginald Mills,m
James C. Katz,m
Joe Russo,m
Gordon Pollock,m
Bill Butler,m
Ennio Flaiano,m
Akira Kurosawa,m
Jann K. Engel,f
Denise Chamian,f
Ben Davis,m
Gabriele Binder,f
Hirokazu Kore-eda,m
George Milo,m
Barbara Ritchie,f
John W. Hyde,m
George W. Davis,m
Steven Spielberg,m
Andrei Tarkovsky,m
Marc David,m
Mitsuhisa Ishikawa,m
Devereaux Jennings,m
Montgomery Clift,m
Billy Hopkins,m
Tom Schulman,m
Sandy Reynolds-Wasco,f
Harvey Weinstein,m
Perc Westmore,m
Buster Wiles,m
Michael Kahn,m
Wally Westmore,m
David Hoberman,m
Paul Junger Witt,m
Federico Fellini,m
Anne Kopelson,f
Norman Reynolds,m
Mirela Rupic,f
Nora Twomey,f
Tessa Ross,f
Trent Opaloch,m
Shinobu Hashimoto,m
David Valdes,m
Matthew Aldrich,m
Suzanne Smith,f
John Landis,m
Ilona Herman,f
Edward Small,m
Nino Rota,m
Tom Brown,m
Ben Rothstein,m
Thomas Newman,m
Jason Katz,m
Kwan Pung-Leung,m
Georgi Rerberg,m
Bel Berlinck,f
Howard Cummings,m
Robert Elswit,m
André Turpin,m
John Barry,m
Felipe Almeida,m
Peter Ramsey,m
Tony Kaye,m
Furio Scarpelli,m
Bruce Weintraub,m
Roberto Savarese,m
Elem Klimov,m
Morten Tyldum,m
Steve Tisch,m
Howard Bristol,m
Frank McCoy,m
Helen Colvig,f
Charlie Kaufman,m
Sandy Powell,f
Joe Russo,m
Lula Carvalho,m
